time, ID, MOSI, CMD, MISO, STATE
3.65074112,143,0xE1|0x00,CMD :FLUSH_TX,0x0E|0x0E,STATE : RX_P_NO - RX FIFO Empty
3.6508064,144,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,CMD :W_TX_PAYLOAD,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00,STATE : RX_P_NO - RX FIFO Empty
3.6537294,145,0x07|0x00,CMD :R_REGISTER - 0x07-STATUS,0x2E|0x2E,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
3.65379508,146,0x27|0x2E,CMD :W_REGISTER - 0x07-STATUS,0x2E|0x00,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
3.65386,147,0x25|0x21,CMD :W_REGISTER - 0x05-RF_CH,0x0E|0x00,STATE : RX_P_NO - RX FIFO Empty
3.65391264,148,0xE1|0x00,CMD :FLUSH_TX,0x0E|0x0E,STATE : RX_P_NO - RX FIFO Empty
3.6539688,149,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,CMD :W_TX_PAYLOAD,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00,STATE : RX_P_NO - RX FIFO Empty
3.65766724,150,0x07|0x00,CMD :R_REGISTER - 0x07-STATUS,0x2E|0x2E,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
3.6577238,151,0x27|0x2E,CMD :W_REGISTER - 0x07-STATUS,0x2E|0x00,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
3.65779928,152,0x25|0x29,CMD :W_REGISTER - 0x05-RF_CH,0x0E|0x00,STATE : RX_P_NO - RX FIFO Empty
3.65785192,153,0xE1|0x00,CMD :FLUSH_TX,0x0E|0x0E,STATE : RX_P_NO - RX FIFO Empty
3.65790816,154,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,CMD :W_TX_PAYLOAD,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00,STATE : RX_P_NO - RX FIFO Empty
3.66165336,155,0x07|0x00,CMD :R_REGISTER - 0x07-STATUS,0x2E|0x2E,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
3.66170992,156,0x27|0x2E,CMD :W_REGISTER - 0x07-STATUS,0x2E|0x00,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
3.66178396,157,0x25|0x29,CMD :W_REGISTER - 0x05-RF_CH,0x0E|0x00,STATE : RX_P_NO - RX FIFO Empty
3.6618366,158,0xE1|0x00,CMD :FLUSH_TX,0x0E|0x0E,STATE : RX_P_NO - RX FIFO Empty
3.6618928,159,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,CMD :W_TX_PAYLOAD,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00,STATE : RX_P_NO - RX FIFO Empty
3.6656962,160,0x07|0x00,CMD :R_REGISTER - 0x07-STATUS,0x2E|0x2E,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
3.66575276,161,0x27|0x2E,CMD :W_REGISTER - 0x07-STATUS,0x2E|0x00,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
3.66582824,162,0x25|0x14,CMD :W_REGISTER - 0x05-RF_CH,0x0E|0x00,STATE : RX_P_NO - RX FIFO Empty
3.66588088,163,0xE1|0x00,CMD :FLUSH_TX,0x0E|0x0E,STATE : RX_P_NO - RX FIFO Empty
3.66593708,164,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,CMD :W_TX_PAYLOAD,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00,STATE : RX_P_NO - RX FIFO Empty
3.6706422,165,0x27|0x2E,CMD :W_REGISTER - 0x07-STATUS,0x2E|0x00,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
3.67070716,166,0x25|0x14,CMD :W_REGISTER - 0x05-RF_CH,0x0E|0x00,STATE : RX_P_NO - RX FIFO Empty
3.6707598,167,0xE1|0x00,CMD :FLUSH_TX,0x0E|0x0E,STATE : RX_P_NO - RX FIFO Empty
3.67082508,168,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,CMD :W_TX_PAYLOAD,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00,STATE : RX_P_NO - RX FIFO Empty
3.67374552,169,0x07|0x00,CMD :R_REGISTER - 0x07-STATUS,0x2E|0x2E,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
3.67381116,170,0x27|0x2E,CMD :W_REGISTER - 0x07-STATUS,0x2E|0x00,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
3.67387756,171,0x25|0x1E,CMD :W_REGISTER - 0x05-RF_CH,0x0E|0x00,STATE : RX_P_NO - RX FIFO Empty
3.67393016,172,0xE1|0x00,CMD :FLUSH_TX,0x0E|0x0E,STATE : RX_P_NO - RX FIFO Empty
3.67398636,173,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,CMD :W_TX_PAYLOAD,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00,STATE : RX_P_NO - RX FIFO Empty
3.67767916,174,0x07|0x00,CMD :R_REGISTER - 0x07-STATUS,0x2E|0x2E,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
3.67773568,175,0x27|0x2E,CMD :W_REGISTER - 0x07-STATUS,0x2E|0x00,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
3.67780972,176,0x25|0x1E,CMD :W_REGISTER - 0x05-RF_CH,0x0E|0x00,STATE : RX_P_NO - RX FIFO Empty
3.67786232,177,0xE1|0x00,CMD :FLUSH_TX,0x0E|0x0E,STATE : RX_P_NO - RX FIFO Empty
3.67791852,178,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,CMD :W_TX_PAYLOAD,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00,STATE : RX_P_NO - RX FIFO Empty
3.68175892,179,0x07|0x00,CMD :R_REGISTER - 0x07-STATUS,0x2E|0x2E,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
3.68182456,180,0x27|0x2E,CMD :W_REGISTER - 0x07-STATUS,0x2E|0x00,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
3.68189092,181,0x25|0x12,CMD :W_REGISTER - 0x05-RF_CH,0x0E|0x00,STATE : RX_P_NO - RX FIFO Empty
3.68194356,182,0xE1|0x00,CMD :FLUSH_TX,0x0E|0x0E,STATE : RX_P_NO - RX FIFO Empty
3.68199972,183,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,CMD :W_TX_PAYLOAD,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00,STATE : RX_P_NO - RX FIFO Empty
3.68568116,184,0x07|0x00,CMD :R_REGISTER - 0x07-STATUS,0x2E|0x2E,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
3.68573772,185,0x27|0x2E,CMD :W_REGISTER - 0x07-STATUS,0x2E|0x00,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
3.68581176,186,0x25|0x12,CMD :W_REGISTER - 0x05-RF_CH,0x0E|0x00,STATE : RX_P_NO - RX FIFO Empty
3.6858644,187,0xE1|0x00,CMD :FLUSH_TX,0x0E|0x0E,STATE : RX_P_NO - RX FIFO Empty
3.6859206,188,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,CMD :W_TX_PAYLOAD,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00,STATE : RX_P_NO - RX FIFO Empty
3.69075576,189,0x27|0x2E,CMD :W_REGISTER - 0x07-STATUS,0x2E|0x00,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
3.69083156,190,0x25|0x2D,CMD :W_REGISTER - 0x05-RF_CH,0x0E|0x00,STATE : RX_P_NO - RX FIFO Empty
3.6908842,191,0xE1|0x00,CMD :FLUSH_TX,0x0E|0x0E,STATE : RX_P_NO - RX FIFO Empty
3.6909404,192,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,CMD :W_TX_PAYLOAD,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00,STATE : RX_P_NO - RX FIFO Empty
3.69374252,193,0x07|0x00,CMD :R_REGISTER - 0x07-STATUS,0x2E|0x2E,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
3.69380852,194,0x27|0x2E,CMD :W_REGISTER - 0x07-STATUS,0x2E|0x00,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
3.69387344,195,0x25|0x2D,CMD :W_REGISTER - 0x05-RF_CH,0x0E|0x00,STATE : RX_P_NO - RX FIFO Empty
3.69392604,196,0xE1|0x00,CMD :FLUSH_TX,0x0E|0x0E,STATE : RX_P_NO - RX FIFO Empty
3.69398224,197,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,CMD :W_TX_PAYLOAD,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00,STATE : RX_P_NO - RX FIFO Empty
3.69767824,198,0x07|0x00,CMD :R_REGISTER - 0x07-STATUS,0x2E|0x2E,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
3.69773476,199,0x27|0x2E,CMD :W_REGISTER - 0x07-STATUS,0x2E|0x00,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
3.69781112,200,0x25|0x18,CMD :W_REGISTER - 0x05-RF_CH,0x0E|0x00,STATE : RX_P_NO - RX FIFO Empty
3.69786376,201,0xE1|0x00,CMD :FLUSH_TX,0x0E|0x0E,STATE : RX_P_NO - RX FIFO Empty
3.69791992,202,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,CMD :W_TX_PAYLOAD,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00,STATE : RX_P_NO - RX FIFO Empty
3.70166348,203,0x07|0x00,CMD :R_REGISTER - 0x07-STATUS,0x2E|0x2E,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
3.70172,204,0x27|0x2E,CMD :W_REGISTER - 0x07-STATUS,0x2E|0x00,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
3.7017944,205,0x25|0x18,CMD :W_REGISTER - 0x05-RF_CH,0x0E|0x00,STATE : RX_P_NO - RX FIFO Empty
3.70184704,206,0xE1|0x00,CMD :FLUSH_TX,0x0E|0x0E,STATE : RX_P_NO - RX FIFO Empty
3.70190324,207,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,CMD :W_TX_PAYLOAD,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00,STATE : RX_P_NO - RX FIFO Empty
3.70571644,208,0x07|0x00,CMD :R_REGISTER - 0x07-STATUS,0x2E|0x2E,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
3.70578244,209,0x27|0x2E,CMD :W_REGISTER - 0x07-STATUS,0x2E|0x00,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
3.7058488,210,0x25|0x27,CMD :W_REGISTER - 0x05-RF_CH,0x0E|0x00,STATE : RX_P_NO - RX FIFO Empty
3.70590144,211,0xE1|0x00,CMD :FLUSH_TX,0x0E|0x0E,STATE : RX_P_NO - RX FIFO Empty
3.70595764,212,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,CMD :W_TX_PAYLOAD,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00,STATE : RX_P_NO - RX FIFO Empty
3.7106566,213,0x27|0x2E,CMD :W_REGISTER - 0x07-STATUS,0x2E|0x00,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
3.71072152,214,0x25|0x27,CMD :W_REGISTER - 0x05-RF_CH,0x0E|0x00,STATE : RX_P_NO - RX FIFO Empty
3.7107836,215,0xE1|0x00,CMD :FLUSH_TX,0x0E|0x0E,STATE : RX_P_NO - RX FIFO Empty
3.71083976,216,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,CMD :W_TX_PAYLOAD,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00,STATE : RX_P_NO - RX FIFO Empty
3.71368488,217,0x07|0x00,CMD :R_REGISTER - 0x07-STATUS,0x2E|0x2E,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
3.71374144,218,0x27|0x2E,CMD :W_REGISTER - 0x07-STATUS,0x2E|0x00,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
3.71381724,219,0x25|0x1B,CMD :W_REGISTER - 0x05-RF_CH,0x0E|0x00,STATE : RX_P_NO - RX FIFO Empty
3.71386988,220,0xE1|0x00,CMD :FLUSH_TX,0x0E|0x0E,STATE : RX_P_NO - RX FIFO Empty
3.71392608,221,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,CMD :W_TX_PAYLOAD,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00,STATE : RX_P_NO - RX FIFO Empty
3.71777904,222,0x07|0x00,CMD :R_REGISTER - 0x07-STATUS,0x2E|0x2E,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
3.7178356,223,0x27|0x2E,CMD :W_REGISTER - 0x07-STATUS,0x2E|0x00,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
3.71790052,224,0x25|0x1B,CMD :W_REGISTER - 0x05-RF_CH,0x0E|0x00,STATE : RX_P_NO - RX FIFO Empty
3.71795316,225,0xE1|0x00,CMD :FLUSH_TX,0x0E|0x0E,STATE : RX_P_NO - RX FIFO Empty
3.71800936,226,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,CMD :W_TX_PAYLOAD,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00,STATE : RX_P_NO - RX FIFO Empty
3.72169008,227,0x07|0x00,CMD :R_REGISTER - 0x07-STATUS,0x2E|0x2E,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
3.72174664,228,0x27|0x2E,CMD :W_REGISTER - 0x07-STATUS,0x2E|0x00,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
3.72182248,229,0x25|0x39,CMD :W_REGISTER - 0x05-RF_CH,0x0E|0x00,STATE : RX_P_NO - RX FIFO Empty
3.72187512,230,0xE1|0x00,CMD :FLUSH_TX,0x0E|0x0E,STATE : RX_P_NO - RX FIFO Empty
3.72193132,231,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,CMD :W_TX_PAYLOAD,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00,STATE : RX_P_NO - RX FIFO Empty
3.72568304,232,0x07|0x00,CMD :R_REGISTER - 0x07-STATUS,0x2E|0x2E,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
3.72573964,233,0x27|0x2E,CMD :W_REGISTER - 0x07-STATUS,0x2E|0x00,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
3.72581404,234,0x25|0x39,CMD :W_REGISTER - 0x05-RF_CH,0x0E|0x00,STATE : RX_P_NO - RX FIFO Empty
3.72586668,235,0xE1|0x00,CMD :FLUSH_TX,0x0E|0x0E,STATE : RX_P_NO - RX FIFO Empty
3.72592288,236,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,CMD :W_TX_PAYLOAD,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00,STATE : RX_P_NO - RX FIFO Empty
3.73074912,237,0x27|0x2E,CMD :W_REGISTER - 0x07-STATUS,0x2E|0x00,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
3.73082496,238,0x25|0x28,CMD :W_REGISTER - 0x05-RF_CH,0x0E|0x00,STATE : RX_P_NO - RX FIFO Empty
3.73087756,239,0xE1|0x00,CMD :FLUSH_TX,0x0E|0x0E,STATE : RX_P_NO - RX FIFO Empty
3.73093376,240,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,CMD :W_TX_PAYLOAD,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00,STATE : RX_P_NO - RX FIFO Empty
3.73372296,241,0x07|0x00,CMD :R_REGISTER - 0x07-STATUS,0x2E|0x2E,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
3.733789,242,0x27|0x2E,CMD :W_REGISTER - 0x07-STATUS,0x2E|0x00,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
3.73385392,243,0x25|0x28,CMD :W_REGISTER - 0x05-RF_CH,0x0E|0x00,STATE : RX_P_NO - RX FIFO Empty
3.73390656,244,0xE1|0x00,CMD :FLUSH_TX,0x0E|0x0E,STATE : RX_P_NO - RX FIFO Empty
3.73396276,245,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,CMD :W_TX_PAYLOAD,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00,STATE : RX_P_NO - RX FIFO Empty
3.7377142,246,0x07|0x00,CMD :R_REGISTER - 0x07-STATUS,0x2E|0x2E,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
3.7377802,247,0x27|0x2E,CMD :W_REGISTER - 0x07-STATUS,0x2E|0x00,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
3.73784656,248,0x25|0x24,CMD :W_REGISTER - 0x05-RF_CH,0x0E|0x00,STATE : RX_P_NO - RX FIFO Empty
3.7378992,249,0xE1|0x00,CMD :FLUSH_TX,0x0E|0x0E,STATE : RX_P_NO - RX FIFO Empty
3.7379554,250,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,CMD :W_TX_PAYLOAD,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00,STATE : RX_P_NO - RX FIFO Empty
3.74168716,251,0x07|0x00,CMD :R_REGISTER - 0x07-STATUS,0x2E|0x2E,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
3.74174368,252,0x27|0x2E,CMD :W_REGISTER - 0x07-STATUS,0x2E|0x00,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
3.74181808,253,0x25|0x24,CMD :W_REGISTER - 0x05-RF_CH,0x0E|0x00,STATE : RX_P_NO - RX FIFO Empty
3.74187072,254,0xE1|0x00,CMD :FLUSH_TX,0x0E|0x0E,STATE : RX_P_NO - RX FIFO Empty
3.74192692,255,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,CMD :W_TX_PAYLOAD,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00,STATE : RX_P_NO - RX FIFO Empty
3.74567708,256,0x07|0x00,CMD :R_REGISTER - 0x07-STATUS,0x2E|0x2E,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
3.74573364,257,0x27|0x2E,CMD :W_REGISTER - 0x07-STATUS,0x2E|0x00,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
3.74580944,258,0x25|0x22,CMD :W_REGISTER - 0x05-RF_CH,0x0E|0x00,STATE : RX_P_NO - RX FIFO Empty
3.74586208,259,0xE1|0x00,CMD :FLUSH_TX,0x0E|0x0E,STATE : RX_P_NO - RX FIFO Empty
3.74591828,260,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,CMD :W_TX_PAYLOAD,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00,STATE : RX_P_NO - RX FIFO Empty
3.75069352,261,0x27|0x2E,CMD :W_REGISTER - 0x07-STATUS,0x2E|0x00,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
3.75075848,262,0x25|0x22,CMD :W_REGISTER - 0x05-RF_CH,0x0E|0x00,STATE : RX_P_NO - RX FIFO Empty
3.75082056,263,0xE1|0x00,CMD :FLUSH_TX,0x0E|0x0E,STATE : RX_P_NO - RX FIFO Empty
3.75087676,264,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,CMD :W_TX_PAYLOAD,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00,STATE : RX_P_NO - RX FIFO Empty
3.75371364,265,0x07|0x00,CMD :R_REGISTER - 0x07-STATUS,0x2E|0x2E,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
3.7537796,266,0x27|0x2E,CMD :W_REGISTER - 0x07-STATUS,0x2E|0x00,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
3.75384596,267,0x25|0x2E,CMD :W_REGISTER - 0x05-RF_CH,0x0E|0x00,STATE : RX_P_NO - RX FIFO Empty
3.7538986,268,0xE1|0x00,CMD :FLUSH_TX,0x0E|0x0E,STATE : RX_P_NO - RX FIFO Empty
3.75395476,269,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,CMD :W_TX_PAYLOAD,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00,STATE : RX_P_NO - RX FIFO Empty
3.757705,270,0x07|0x00,CMD :R_REGISTER - 0x07-STATUS,0x2E|0x2E,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
3.75776156,271,0x27|0x2E,CMD :W_REGISTER - 0x07-STATUS,0x2E|0x00,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
3.75783592,272,0x25|0x2E,CMD :W_REGISTER - 0x05-RF_CH,0x0E|0x00,STATE : RX_P_NO - RX FIFO Empty
3.75788852,273,0xE1|0x00,CMD :FLUSH_TX,0x0E|0x0E,STATE : RX_P_NO - RX FIFO Empty
3.75794472,274,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,CMD :W_TX_PAYLOAD,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00,STATE : RX_P_NO - RX FIFO Empty
3.7616722,275,0x07|0x00,CMD :R_REGISTER - 0x07-STATUS,0x2E|0x2E,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
3.76172872,276,0x27|0x2E,CMD :W_REGISTER - 0x07-STATUS,0x2E|0x00,STATE : RX_P_NO - RX FIFO Empty | TX_DS - Data Sent TX FIFO interrupt
3.76180456,277,0x25|0x36,CMD :W_REGISTER - 0x05-RF_CH,0x0E|0x00,STATE : RX_P_NO - RX FIFO Empty
3.76185716,278,0xE1|0x00,CMD :FLUSH_TX,0x0E|0x0E,STATE : RX_P_NO - RX FIFO Empty
3.76191336,279,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,CMD :W_TX_PAYLOAD,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00,STATE : RX_P_NO - RX FIFO Empty
